year,state,producer type,energy source,CO2 (MT),SO2 (MT),NOx (MT),consumption,generation (mwh)
2003,AL,Total Electric Power Industry,Other,59864.0,37.0,1.0,,25543.0
2003,AL,Total Electric Power Industry,Petroleum,520524.0,1496.0,1410.0,713323,336644.0
2003,AR,Total Electric Power Industry,Total,27667311.0,79070.0,48975.0,,50401101.0
2003,AR,Total Electric Power Industry,Coal,23969453.0,64570.0,37366.0,14343313,23504166.0
2003,AR,Total Electric Power Industry,Natural Gas,3432614.0,29.0,6457.0,53157580,7300861.0
2003,AR,Total Electric Power Industry,Other Biomass,0.0,30.0,413.0,,94771.0
2003,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,12491.0,4318.0,,1749117.0
2003,AR,Total Electric Power Industry,Petroleum,265244.0,1949.0,423.0,491731,288906.0
2003,AZ,Total Electric Power Industry,Total,47259404.0,63084.0,82785.0,,94396218.0
2003,AZ,Total Electric Power Industry,Coal,38093437.0,62953.0,72504.0,19523609,38091409.0
2003,AZ,Total Electric Power Industry,Natural Gas,9122705.0,53.0,9933.0,170068130,18932641.0
2003,AZ,Total Electric Power Industry,Other Biomass,0.0,0.0,277.0,,44874.0
2003,AZ,Total Electric Power Industry,Petroleum,43262.0,75.0,71.0,98337,48677.0
2003,CA,Total Electric Power Industry,Total,56308410.0,17496.0,106093.0,,192788542.0
2003,CA,Total Electric Power Industry,Coal,3890619.0,2686.0,3218.0,950870,2326305.0
2003,CA,Total Electric Power Industry,Geothermal,333516.0,0.0,0.0,,12981763.0
2003,CA,Total Electric Power Industry,Natural Gas,48607821.0,253.0,76739.0,750496811,91432181.0
2003,CA,Total Electric Power Industry,Other Gases,783.0,7.0,2294.0,12175,1759015.0
2003,CA,Total Electric Power Industry,Other Biomass,0.0,24.0,13176.0,,2254281.0
2003,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,1547.0,3499.0,,3880037.0
2003,CA,Total Electric Power Industry,Other,369283.0,68.0,1512.0,,281495.0
2003,CA,Total Electric Power Industry,Petroleum,3106388.0,12915.0,5657.0,4816817,2392249.0
2003,CO,Total Electric Power Industry,Total,41177880.0,70437.0,72415.0,,46616787.0
2003,CO,Total Electric Power Industry,Coal,36549843.0,70394.0,65661.0,19386018,36115623.0
2003,CO,Total Electric Power Industry,Natural Gas,4596142.0,22.0,6452.0,77448120,9226033.0
2003,CO,Total Electric Power Industry,Other Gases,2047.0,0.0,0.0,32,4001.0
2003,CO,Total Electric Power Industry,Other Biomass,0.0,0.0,112.0,,31470.0
2003,CO,Total Electric Power Industry,Petroleum,29848.0,18.0,193.0,70571,33994.0
2003,CT,Total Electric Power Industry,Total,9638570.0,8220.0,10047.0,,29545050.0
2003,CT,Total Electric Power Industry,Coal,3982438.0,3102.0,2324.0,2009962,4200297.0
2003,CT,Total Electric Power Industry,Natural Gas,2523947.0,8.0,928.0,44430504,5061613.0
2003,CT,Total Electric Power Industry,Other Biomass,0.0,0.0,263.0,,785861.0
2003,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,0.0,5.0,,0.0
2003,CT,Total Electric Power Industry,Other,1241945.0,222.0,4090.0,,792118.0
2003,CT,Total Electric Power Industry,Petroleum,1890240.0,4882.0,2439.0,3608166,2062669.0
2003,DC,Total Electric Power Industry,Total,82884.0,285.0,193.0,,74144.0
2003,DC,Total Electric Power Industry,Petroleum,82884.0,285.0,193.0,190359,74144.0
2003,DE,Total Electric Power Industry,Total,7065896.0,36028.0,13180.0,,7392287.0
2003,DE,Total Electric Power Industry,Coal,4195857.0,31843.0,7736.0,1798014,4026496.0
2003,DE,Total Electric Power Industry,Natural Gas,649988.0,0.0,458.0,11724516,1463780.0
2003,DE,Total Electric Power Industry,Other Gases,0.0,1.0,303.0,2881,185147.0
2003,DE,Total Electric Power Industry,Other Biomass,0.0,0.0,38.0,,
2003,DE,Total Electric Power Industry,Petroleum,2220051.0,4183.0,4644.0,3140767,1716864.0
2003,FL,Total Electric Power Industry,Total,130010324.0,468628.0,261932.0,,212610011.0
2003,FL,Total Electric Power Industry,Coal,65745432.0,239949.0,145220.0,28198275,67674580.0
2003,FL,Total Electric Power Industry,Natural Gas,30400250.0,122.0,29942.0,543700349,68293419.0
2003,FL,Total Electric Power Industry,Other Gases,104.0,10.0,1826.0,183,10505.0
2003,FL,Total Electric Power Industry,Other Biomass,0.0,100.0,2316.0,,2263695.0
2003,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,14620.0,5677.0,,2210394.0
2003,FL,Total Electric Power Industry,Other,2356414.0,454.0,9707.0,,3710700.0
2003,FL,Total Electric Power Industry,Petroleum,31508124.0,213365.0,67246.0,61051658,37204570.0
2003,GA,Total Electric Power Industry,Total,80255289.0,586254.0,120236.0,,124076834.0
2003,GA,Total Electric Power Industry,Coal,75561454.0,517091.0,100555.0,33722752,78638489.0
2003,GA,Total Electric Power Industry,Natural Gas,2187538.0,8.0,3546.0,35009361,4276991.0
2003,GA,Total Electric Power Industry,Other Biomass,0.0,46.0,642.0,,133921.0
2003,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,26929.0,9490.0,,3039353.0
2003,GA,Total Electric Power Industry,Other,160620.0,378.0,360.0,,33196.0
2003,GA,Total Electric Power Industry,Petroleum,2345677.0,41794.0,5638.0,1896088,1194059.0
2003,HI,Total Electric Power Industry,Total,8750034.0,22593.0,28030.0,,10976371.0
2003,HI,Total Electric Power Industry,Coal,1728025.0,1338.0,1330.0,751987,1644137.0
2003,HI,Total Electric Power Industry,Geothermal,4581.0,0.0,0.0,,178292.0
2003,HI,Total Electric Power Industry,Other Gases,0.0,0.0,71.0,361,40251.0
2003,HI,Total Electric Power Industry,Other Biomass,0.0,67.0,615.0,,347167.0
2003,HI,Total Electric Power Industry,Other,211034.0,37.0,946.0,,171897.0
2003,HI,Total Electric Power Industry,Petroleum,6806394.0,21150.0,25067.0,13133452,8502550.0
2003,IA,Total Electric Power Industry,Total,41314218.0,139427.0,79230.0,,42116192.0
2003,IA,Total Electric Power Industry,Coal,40879996.0,138232.0,75851.0,22479675,35819945.0
2003,IA,Total Electric Power Industry,Natural Gas,297016.0,1.0,1172.0,4899149,312896.0
2003,IA,Total Electric Power Industry,Other Biomass,0.0,1.0,1269.0,,114170.0
2003,IA,Total Electric Power Industry,Other,14666.0,27.0,83.0,,9625.0
2003,IA,Total Electric Power Industry,Petroleum,122540.0,1161.0,851.0,224768,101336.0
2003,ID,Total Electric Power Industry,Total,1113978.0,6448.0,3300.0,,10422935.0
2003,ID,Total Electric Power Industry,Coal,505120.0,3390.0,1890.0,41989,90290.0
2003,ID,Total Electric Power Industry,Natural Gas,608769.0,3.0,507.0,10215210,1374820.0
2003,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,3055.0,870.0,,540953.0
2003,ID,Total Electric Power Industry,Other,0.0,0.0,31.0,,62722.0
2003,ID,Total Electric Power Industry,Petroleum,89.0,0.0,2.0,210,116.0
2003,IL,Total Electric Power Industry,Total,96422989.0,373771.0,150652.0,,189055260.0
2003,IL,Total Electric Power Industry,Coal,92347787.0,368568.0,136918.0,51171157,87981349.0
2003,IL,Total Electric Power Industry,Natural Gas,2791704.0,11.0,6358.0,39207038,3902463.0
2003,IL,Total Electric Power Industry,Other Gases,0.0,1.0,75.0,1866,203627.0
2003,IL,Total Electric Power Industry,Other Biomass,0.0,1.0,5276.0,,800927.0
2003,IL,Total Electric Power Industry,Other,161619.0,921.0,196.0,,156418.0
2003,IL,Total Electric Power Industry,Petroleum,1121879.0,4262.0,1828.0,2231362,1120917.0
2003,IN,Total Electric Power Industry,Total,118058687.0,743267.0,257097.0,,124888217.0
2003,IN,Total Electric Power Industry,Coal,115443566.0,741297.0,237128.0,58409398,117756284.0
2003,IN,Total Electric Power Industry,Natural Gas,1782173.0,7.0,3451.0,28422870,3049435.0
2003,IN,Total Electric Power Industry,Other Gases,0.0,158.0,13170.0,28856,2592257.0
2003,IN,Total Electric Power Industry,Other Biomass,0.0,0.0,1005.0,,119138.0
2003,IN,Total Electric Power Industry,Other,310282.0,550.0,1873.0,,491864.0
2003,IN,Total Electric Power Industry,Petroleum,522666.0,1250.0,468.0,874898,455287.0
2003,KS,Total Electric Power Industry,Total,39127851.0,127955.0,88247.0,,46567560.0
2003,KS,Total Electric Power Industry,Coal,37434553.0,119221.0,81548.0,22579986,35109616.0
2003,KS,Total Electric Power Industry,Natural Gas,841375.0,2.0,3856.0,14853397,1225770.0
2003,KS,Total Electric Power Industry,Petroleum,851923.0,8733.0,2842.0,1675567,964132.0
2003,KY,Total Electric Power Industry,Total,86472754.0,483460.0,168796.0,,91718820.0
2003,KY,Total Electric Power Industry,Coal,82426894.0,473732.0,158695.0,38521048,84060540.0
2003,KY,Total Electric Power Industry,Natural Gas,573575.0,0.0,393.0,7334463,444405.0
2003,KY,Total Electric Power Industry,Other Gases,0.0,0.0,3.0,0,0.0
2003,KY,Total Electric Power Industry,Other Biomass,0.0,0.0,5.0,,764.0
2003,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,2942.0,847.0,,298476.0
2003,KY,Total Electric Power Industry,Other,27139.0,17.0,88.0,,21672.0
2003,KY,Total Electric Power Industry,Petroleum,3445146.0,6767.0,8764.0,6062109,2944911.0
2003,LA,Total Electric Power Industry,Total,56439988.0,194753.0,115289.0,,94885040.0
2003,LA,Total Electric Power Industry,Coal,23962267.0,86762.0,39339.0,15476853,22888930.0
2003,LA,Total Electric Power Industry,Natural Gas,29182707.0,204.0,52699.0,438122117,45434198.0
2003,LA,Total Electric Power Industry,Other Gases,0.0,34.0,5062.0,21466,2687230.0
2003,LA,Total Electric Power Industry,Other Biomass,0.0,22.0,330.0,,64661.0
2003,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,21339.0,8113.0,,3013642.0
2003,LA,Total Electric Power Industry,Other,255328.0,2972.0,849.0,,840117.0
2003,LA,Total Electric Power Industry,Petroleum,3039686.0,83419.0,8896.0,5313279,2937948.0
2003,MA,Total Electric Power Industry,Total,27439829.0,81752.0,37449.0,,48385024.0
2003,MA,Total Electric Power Industry,Coal,10077883.0,47749.0,15450.0,4399322,10896490.0
2003,MA,Total Electric Power Industry,Natural Gas,9632751.0,46.0,5285.0,173677236,22423931.0
2003,MA,Total Electric Power Industry,Other Biomass,0.0,0.0,1303.0,,1133589.0
2003,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,24.0,108.0,,119534.0
2003,MA,Total Electric Power Industry,Other,1268344.0,236.0,5338.0,,810234.0
2003,MA,Total Electric Power Industry,Petroleum,6460851.0,33692.0,9964.0,12653846,7459038.0
2003,MD,Total Electric Power Industry,Total,32967869.0,263936.0,70368.0,,52244237.0
2003,MD,Total Electric Power Industry,Coal,28690907.0,247642.0,57357.0,11852129,29939086.0
2003,MD,Total Electric Power Industry,Natural Gas,677451.0,7.0,1316.0,11162538,1195642.0
2003,MD,Total Electric Power Industry,Other Gases,0.0,27.0,702.0,6717,325355.0
2003,MD,Total Electric Power Industry,Other Biomass,0.0,0.0,222.0,,370811.0
2003,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,2084.0,803.0,,225240.0
2003,MD,Total Electric Power Industry,Other,601489.0,300.0,1942.0,,278224.0
2003,MD,Total Electric Power Industry,Petroleum,2998022.0,13875.0,8024.0,6164252,3572183.0
2003,ME,Total Electric Power Industry,Total,7765449.0,20018.0,13069.0,,18971635.0
2003,ME,Total Electric Power Industry,Coal,640529.0,1291.0,914.0,144473,376532.0
2003,ME,Total Electric Power Industry,Natural Gas,4169728.0,20.0,2284.0,68357096,9438704.0
2003,ME,Total Electric Power Industry,Other Gases,55.0,0.0,0.0,1,34.0
2003,ME,Total Electric Power Industry,Other Biomass,0.0,93.0,275.0,,298105.0
2003,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,8760.0,5528.0,,3287905.0
2003,ME,Total Electric Power Industry,Other,492793.0,536.0,1459.0,,478184.0
2003,ME,Total Electric Power Industry,Petroleum,2462344.0,9318.0,2608.0,3165437,1919549.0
2003,MI,Total Electric Power Industry,Total,74192255.0,364494.0,134000.0,,111347060.0
2003,MI,Total Electric Power Industry,Coal,66102744.0,334787.0,114813.0,34554475,67777483.0
2003,MI,Total Electric Power Industry,Natural Gas,6003529.0,25.0,5650.0,97687218,11374544.0
2003,MI,Total Electric Power Industry,Other Gases,0.0,0.0,30.0,42,2193.0
2003,MI,Total Electric Power Industry,Other Biomass,0.0,43.0,4841.0,,727314.0
2003,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,4183.0,2473.0,,1767721.0
2003,MI,Total Electric Power Industry,Other,592038.0,1458.0,2570.0,,309112.0
2003,MI,Total Electric Power Industry,Petroleum,1493944.0,24000.0,3626.0,2038952,1063893.0
2003,MN,Total Electric Power Industry,Total,40313628.0,113074.0,96875.0,,55050995.0
2003,MN,Total Electric Power Industry,Coal,37703645.0,83241.0,86801.0,21386606,35655529.0
2003,MN,Total Electric Power Industry,Natural Gas,1227260.0,3.0,2446.0,18149562,1844436.0
2003,MN,Total Electric Power Industry,Other Biomass,0.0,77.0,1056.0,,486316.0
2003,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,2467.0,1176.0,,656555.0
2003,MN,Total Electric Power Industry,Other,492416.0,85.0,2244.0,,328935.0
2003,MN,Total Electric Power Industry,Petroleum,890307.0,27201.0,3153.0,1570744,873064.0
2003,MO,Total Electric Power Industry,Total,76952032.0,258285.0,134655.0,,87225087.0
2003,MO,Total Electric Power Industry,Coal,75484450.0,254800.0,132763.0,44044935,74211784.0
2003,MO,Total Electric Power Industry,Natural Gas,1197714.0,6.0,1002.0,22119200,2624350.0
2003,MO,Total Electric Power Industry,Other Gases,770.0,0.0,0.0,12,1652.0
2003,MO,Total Electric Power Industry,Other Biomass,0.0,0.0,41.0,,8297.0
2003,MO,Total Electric Power Industry,Other,113534.0,1571.0,383.0,,123836.0
2003,MO,Total Electric Power Industry,Petroleum,155564.0,1904.0,467.0,330789,156914.0
2003,MS,Total Electric Power Industry,Total,23637716.0,85805.0,47863.0,,40148278.0
2003,MS,Total Electric Power Industry,Coal,16588876.0,61794.0,31819.0,9550483,17082604.0
2003,MS,Total Electric Power Industry,Natural Gas,5706453.0,29.0,5788.0,100840843,9477233.0
2003,MS,Total Electric Power Industry,Other Gases,0.0,1.0,153.0,305,31799.0
2003,MS,Total Electric Power Industry,Other Biomass,0.0,2.0,25.0,,7079.0
2003,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,11231.0,3696.0,,1015096.0
2003,MS,Total Electric Power Industry,Other,1204.0,479.0,97.0,,156.0
2003,MS,Total Electric Power Industry,Petroleum,1341183.0,12268.0,6285.0,2660680,1631855.0
2003,MT,Total Electric Power Industry,Total,18979903.0,22569.0,34983.0,,26268726.0
2003,MT,Total Electric Power Industry,Coal,18211492.0,15590.0,31701.0,11031665,17048635.0
2003,MT,Total Electric Power Industry,Natural Gas,57998.0,0.0,111.0,333892,25468.0
2003,MT,Total Electric Power Industry,Other Gases,3657.0,0.0,54.0,262,19520.0
2003,MT,Total Electric Power Industry,Other Biomass,0.0,3361.0,1993.0,,
2003,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,1528.0,731.0,,71168.0
2003,MT,Total Electric Power Industry,Petroleum,706756.0,2089.0,392.0,981132,402164.0
2003,NC,Total Electric Power Industry,Total,72713383.0,450404.0,136474.0,,127582319.0
2003,NC,Total Electric Power Industry,Coal,70564701.0,436618.0,128733.0,29698950,74776231.0
2003,NC,Total Electric Power Industry,Natural Gas,793318.0,7.0,571.0,14335651,1580366.0
2003,NC,Total Electric Power Industry,Other Gases,12.0,0.0,0.0,0,17.0
2003,NC,Total Electric Power Industry,Other Biomass,0.0,3.0,277.0,,114053.0
2003,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,9473.0,3526.0,,1861663.0
2003,NC,Total Electric Power Industry,Other,83234.0,611.0,338.0,,239178.0
2003,NC,Total Electric Power Industry,Petroleum,1272118.0,3688.0,3027.0,1635104,783695.0
2003,ND,Total Electric Power Industry,Total,32033233.0,128446.0,70557.0,,31322129.0
2003,ND,Total Electric Power Industry,Coal,31947180.0,128211.0,70178.0,25319466,29427311.0
2003,ND,Total Electric Power Industry,Natural Gas,22686.0,0.0,57.0,43891,9446.0
2003,ND,Total Electric Power Industry,Other Gases,0.0,1.0,165.0,213,50096.0
2003,ND,Total Electric Power Industry,Other Biomass,0.0,2.0,22.0,,602.0
2003,ND,Total Electric Power Industry,Petroleum,63367.0,231.0,136.0,99715,51892.0
2003,NE,Total Electric Power Industry,Total,21753787.0,62972.0,47866.0,,30455984.0
2003,NE,Total Electric Power Industry,Coal,21460204.0,62922.0,45977.0,12749526,20954173.0
2003,NE,Total Electric Power Industry,Natural Gas,249337.0,0.0,748.0,4707395,381078.0
2003,NE,Total Electric Power Industry,Other Gases,99.0,0.0,0.0,2,206.0
2003,NE,Total Electric Power Industry,Other Biomass,0.0,0.0,762.0,,56442.0
2003,NE,Total Electric Power Industry,Petroleum,44147.0,50.0,375.0,103698,48852.0
2003,NH,Total Electric Power Industry,Total,7671830.0,52421.0,12994.0,,21597107.0
2003,NH,Total Electric Power Industry,Coal,3877535.0,30488.0,5105.0,1595254,3923303.0
2003,NH,Total Electric Power Industry,Natural Gas,1849168.0,14.0,1860.0,30836063,4165465.0
2003,NH,Total Electric Power Industry,Other Biomass,0.0,1.0,606.0,,158520.0
2003,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,1235.0,1278.0,,637376.0
2003,NH,Total Electric Power Industry,Other,109764.0,61.0,465.0,,60360.0
2003,NH,Total Electric Power Industry,Petroleum,1835363.0,20621.0,3679.0,3580698,2044527.0
2003,NJ,Total Electric Power Industry,Total,20380767.0,48552.0,34739.0,,57399351.0
2003,NJ,Total Electric Power Industry,Coal,9937884.0,45932.0,21302.0,4072934,9789563.0
2003,NJ,Total Electric Power Industry,Natural Gas,8218900.0,26.0,6098.0,131508631,14775577.0
2003,NJ,Total Electric Power Industry,Other Gases,307.0,3.0,221.0,4858,255374.0
2003,NJ,Total Electric Power Industry,Other Biomass,0.0,0.0,1338.0,,906771.0
2003,NJ,Total Electric Power Industry,Other,719619.0,83.0,3351.0,,502304.0
2003,NJ,Total Electric Power Industry,Petroleum,1504057.0,2506.0,2430.0,3122544,1541553.0
2003,NM,Total Electric Power Industry,Total,31688582.0,46315.0,71492.0,,32735653.0
2003,NM,Total Electric Power Industry,Coal,29493464.0,46298.0,67372.0,16541512,28812844.0
2003,NM,Total Electric Power Industry,Natural Gas,2157515.0,8.0,4018.0,36551826,3518705.0
2003,NM,Total Electric Power Industry,Petroleum,37603.0,9.0,103.0,90503,50669.0
2003,NV,Total Electric Power Industry,Total,23262131.0,46704.0,41890.0,,33194888.0
2003,NV,Total Electric Power Industry,Coal,16916568.0,46659.0,33854.0,7869456,17085959.0
2003,NV,Total Electric Power Industry,Geothermal,27379.0,0.0,0.0,,1065711.0
2003,NV,Total Electric Power Industry,Natural Gas,6303420.0,25.0,7983.0,114026919,13252779.0
2003,NV,Total Electric Power Industry,Other,0.0,0.0,27.0,,
2003,NV,Total Electric Power Industry,Petroleum,14764.0,21.0,26.0,33700,16793.0
2003,NY,Total Electric Power Industry,Total,57482457.0,258942.0,86313.0,,137643316.0
2003,NY,Total Electric Power Industry,Coal,24351825.0,186669.0,38937.0,9687537,23581067.0
2003,NY,Total Electric Power Industry,Natural Gas,15082400.0,134.0,14159.0,259128219,28156348.0
2003,NY,Total Electric Power Industry,Other Biomass,0.0,1.0,3184.0,,1282723.0
2003,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,0.0,1124.0,815.0,,411576.0
2003,NY,Total Electric Power Industry,Other,1546528.0,1005.0,4964.0,,842742.0
2003,NY,Total Electric Power Industry,Petroleum,16501704.0,70007.0,24254.0,32805693,19291600.0
2003,OH,Total Electric Power Industry,Total,129092112.0,1140670.0,331387.0,,146638128.0
2003,OH,Total Electric Power Industry,Coal,127448148.0,1134559.0,326007.0,57499776,134769137.0
2003,OH,Total Electric Power Industry,Natural Gas,1230270.0,3.0,1397.0,17636329,1793584.0
2003,OH,Total Electric Power Industry,Other Gases,0.0,28.0,435.0,2879,212523.0
